E_X_eV,E_a_meV,F_eff_X,F_eff_XX,Fp_add,I_pair_pA,Q,S_X,S_XX,T_hs,T_j,V_j,background_flux_s,background_tau_ns,blocked_load_probability,cache_identity,collected_flux_pulsed_s,collected_flux_x_s,collected_flux_xx_s,counting_converged,current_uA,cycle_loading,detuning_meV,detuning_offset_meV,device_pass,electron_bound,eligible,eta_out,field_kVcm,g2,g2_op,gamma_X0_ns,gamma_XX0_ns,gamma_XX_ns,gamma_X_ns,gate_ns_used,hardware_feasible,height_nm,hole_bound,ideal_load_F_p,invalid_reasons,island_radius_nm_input,k_XX_ns,k_X_ns,kappa_meV,lambda_nm,mean_counts,mean_counts_x,mean_counts_xx,mu_resolved,n_dot_cm2_used,one_pair_valid,optical_pass,overlap_sq,pair_supply_possible,platform,power_W,provenance,purcell_enabled,r_dot_s,radius_nm,regime,rep_rate_hz,rho_pulsed,row_id,row_kind,set_C_sigma_F,set_EC_over_kT,set_E_C_meV,set_R_T_over_RQ,set_f_max_Hz,set_feasible,set_priced_F_p,set_radius_max_nm,set_radius_nm,signal_flux_s,tau_cap_ps_used,total_detected_flux_s,transport_current_uA,valid,x_in
2.208920822280462,16.79288759736658,1.322187350585296,1.1930574500525986,75.99088773175333,12.817413071999999,2000.0,3.728345329055141e-07,3.364220911050405e-07,230.0,230.00000068065262,2.452810661041165,0.16353165298272931,,nan,"{""p"":{""Q"":2000.0,""T_hs"":230.0,""current_uA"":0.02,""detuning_offset_meV"":10.0,""height_nm"":3.0,""radius_nm"":10.0,""x_in"":0.25},""regime"":""rectangular""}",0.0055191560024969435,0.005492494376127468,2.6661626369474525e-05,True,0.02,rectangular,32.20988359602339,10.0,False,True,False,0.1,-3901.8335667870415,0.9999990195165104,0.9999990195165104,0.003301931629964929,0.006603863259929858,0.007878788261387958,0.004365772233637117,12.5,True,3.0,True,nan,[],,23419.346764388178,11709.673382194089,1.0883554693422193,561.2885584192206,6.898945003121179e-10,6.865617970159335e-10,3.3327032961843156e-12,12.359152883979815,10000000000.0,False,False,0.003301931629964929,True,ingan_gan_planar,3.884081592483214e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,,123591528839.79814,10.0,rectangular,80000000.0,0.032647912397622866,S000,sensitivity,nan,nan,nan,nan,nan,False,nan,nan,nan,0.0055191560024969435,10.0,0.16905080898522626,0.02,True,0.25
2.208920822280462,16.79288759736658,1.322187350585296,1.1930574500525986,75.99088773175333,12.817413071999999,2000.0,3.728345329055141e-07,3.364220911050405e-07,230.0,230.00000068065262,2.452810661041165,0.16353165298272931,,0.0,"{""p"":{""Q"":2000.0,""T_hs"":230.0,""current_uA"":0.02,""detuning_offset_meV"":10.0,""height_nm"":3.0,""radius_nm"":10.0,""x_in"":0.25},""regime"":""deterministic_pair""}",0.00044911828069897224,0.00044911828069897224,0.0,True,0.02,deterministic_pair,32.20988359602339,10.0,False,True,False,0.1,-3901.8335667870415,0.9999924987158657,0.9999924987158657,0.003301931629964929,0.006603863259929858,0.007878788261387958,0.004365772233637117,12.5,False,3.0,True,0.0,[],,23419.346764388178,11709.673382194089,1.0883554693422193,561.2885584192206,5.6139785087371526e-11,5.6139785087371526e-11,0.0,12.359152883979815,10000000000.0,True,False,0.003301931629964929,True,ingan_gan_planar,3.884081592483214e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,,123591528839.79814,10.0,deterministic_pair,80000000.0,0.0027388472272610698,S001,sensitivity,5.285087763377385e-18,1.5295281135357035,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.7647640567678519,5.0,0.00044911828069897224,10.0,0.1639807712634283,0.02,True,0.25
2.1839109384684114,16.77901297723189,2.7510376777938728,2.027036676110673,75.99088773175333,12.817413071999999,2000.0,4.7553981892637485e-07,3.5039024813506433e-07,300.0,300.0000006829321,2.3868912982517547,142.77004166646992,,nan,"{""p"":{""Q"":2000.0,""T_hs"":300.0,""current_uA"":0.02,""detuning_offset_meV"":10.0,""height_nm"":3.0,""radius_nm"":10.0,""x_in"":0.25},""regime"":""rectangular""}",1.0676900468372108,1.0646480645635792,0.0030419822736317136,True,0.02,rectangular,9.999999784064073,10.0,False,True,False,0.1,-3902.748396421988,0.9999999663784955,0.9999999663784955,0.0032189988716036337,0.006437997743207267,0.013050057546198875,0.008855587180557557,12.5,True,3.0,True,nan,[],,37244.33839995339,18622.169199976695,1.0869554693421737,567.7163670737909,1.3346125585465135e-07,1.330810080704474e-07,3.8024778420396415e-10,12.356112469349553,10000000000.0,False,False,0.0032189988716036337,True,ingan_gan_planar,3.778979081712954e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,,123561124693.49551,10.0,rectangular,80000000.0,0.007422878782358006,S002,sensitivity,nan,nan,nan,nan,nan,False,nan,nan,nan,1.0676900468372108,10.0,143.83773171330716,0.02,True,0.25
2.1839109384684114,16.77901297723189,2.7510376777938728,2.027036676110673,75.99088773175333,12.817413071999999,2000.0,4.7553981892637485e-07,3.5039024813506433e-07,300.0,300.0000006829321,2.3868912982517547,142.77004166646992,,0.0,"{""p"":{""Q"":2000.0,""T_hs"":300.0,""current_uA"":0.02,""detuning_offset_meV"":10.0,""height_nm"":3.0,""radius_nm"":10.0,""x_in"":0.25},""regime"":""deterministic_pair""}",0.08673697232788993,0.08673697232788993,0.0,True,0.02,deterministic_pair,9.999999784064073,10.0,False,True,False,0.1,-3902.748396421988,0.9999996313563042,0.9999996313563042,0.0032189988716036337,0.006437997743207267,0.013050057546198875,0.008855587180557557,12.5,False,3.0,True,0.0,[],,37244.33839995339,18622.169199976695,1.0869554693421737,567.7163670737909,1.0842121540986241e-08,1.0842121540986241e-08,0.0,12.356112469349553,10000000000.0,True,False,0.0032189988716036337,True,ingan_gan_planar,3.778979081712954e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,,123561124693.49551,10.0,deterministic_pair,80000000.0,0.0006071603542678053,S003,sensitivity,5.285087763377385e-18,1.1726382211781896,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.5863191105890947,5.0,0.08673697232788993,10.0,142.8567786387978,0.02,True,0.25
2.208920822280462,16.79288759736658,1.6336738773508779,1.3237482372472287,75.99088773175333,12.817413071999999,2000.0,4.6066843947164527e-07,3.73274676454032e-07,230.0,230.00000068065262,2.452810661041165,4.12551083938179,1.0,nan,"{""p"":{""Q"":2000.0,""T_hs"":230.0,""background_tau_ns"":1.0,""current_uA"":0.02,""height_nm"":3.0,""radius_nm"":10.0,""x_in"":0.25},""regime"":""rectangular""}",0.015413273093380931,0.015350345315966239,6.292777741469244e-05,True,0.02,rectangular,22.209883596023605,,False,True,False,0.1,-3901.8335667870415,0.9999999855871776,0.9999999855871776,0.003301931629964929,0.006603863259929858,0.008741852349353886,0.0053942794486723095,12.5,True,3.0,True,nan,[],,23419.346764388178,11709.673382194089,1.0933554693422192,561.2885584192206,1.9266591366726163e-09,1.9187931644957797e-09,7.865972176836554e-12,12.359152883979815,10000000000.0,False,False,0.003301931629964929,True,ingan_gan_planar,3.884081592483214e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,,123591528839.79814,10.0,rectangular,80000000.0,0.0037221819755030223,S004,sensitivity,nan,nan,nan,nan,nan,False,nan,nan,nan,0.015413273093380931,10.0,4.140924112475171,0.02,True,0.25
2.208920822280462,16.79288759736658,1.6336738773508779,1.3237482372472287,75.99088773175333,12.817413071999999,2000.0,4.6066843947164527e-07,3.73274676454032e-07,230.0,230.00000068065262,2.452810661041165,4.12551083938179,1.0,0.0,"{""p"":{""Q"":2000.0,""T_hs"":230.0,""background_tau_ns"":1.0,""current_uA"":0.02,""height_nm"":3.0,""radius_nm"":10.0,""x_in"":0.25},""regime"":""deterministic_pair""}",0.001255189394466358,0.001255189394466358,0.0,True,0.02,deterministic_pair,22.209883596023605,,False,True,False,0.1,-3901.8335667870415,0.9999999074878384,0.9999999074878384,0.003301931629964929,0.006603863259929858,0.008741852349353886,0.0053942794486723095,12.5,False,3.0,True,0.0,[],,23419.346764388178,11709.673382194089,1.0933554693422192,561.2885584192206,1.5689867430829476e-10,1.5689867430829476e-10,0.0,12.359152883979815,10000000000.0,True,False,0.003301931629964929,True,ingan_gan_planar,3.884081592483214e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,,123591528839.79814,10.0,deterministic_pair,80000000.0,0.00030415811938787563,S005,sensitivity,5.285087763377385e-18,1.5295281135357035,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.7647640567678519,5.0,0.001255189394466358,10.0,4.126766028776257,0.02,True,0.25
2.1839109384684114,16.77901297723189,3.2990903062951293,2.7589632742588286,75.99088773175333,12.817413071999999,2000.0,5.702752350196195e-07,4.769098237579364e-07,300.0,300.0000006829321,2.3868912982517547,1593.06483034834,1.0,nan,"{""p"":{""Q"":2000.0,""T_hs"":300.0,""background_tau_ns"":1.0,""current_uA"":0.02,""height_nm"":3.0,""radius_nm"":10.0,""x_in"":0.25},""regime"":""rectangular""}",1.6939221821632853,1.686781282873238,0.007140899290047085,True,0.02,rectangular,-2.1593571375433385e-07,,False,True,False,0.1,-3902.748396421988,0.9999999995602712,0.9999999995602712,0.0032189988716036337,0.006437997743207267,0.01776219933327007,0.010619767973282507,12.5,True,3.0,True,nan,[],,37244.33839995339,18622.169199976695,1.0919554693421736,567.7163670737909,2.1174027277041063e-07,2.1084766035915475e-07,8.926124112558856e-10,12.356112469349553,10000000000.0,False,False,0.0032189988716036337,True,ingan_gan_planar,3.778979081712954e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,,123561124693.49551,10.0,rectangular,80000000.0,0.0010621808342330358,S006,sensitivity,nan,nan,nan,nan,nan,False,nan,nan,nan,1.6939221821632853,10.0,1594.758752530503,0.02,True,0.25
2.1839109384684114,16.77901297723189,3.2990903062951293,2.7589632742588286,75.99088773175333,12.817413071999999,2000.0,5.702752350196195e-07,4.769098237579364e-07,300.0,300.0000006829321,2.3868912982517547,1593.06483034834,1.0,0.0,"{""p"":{""Q"":2000.0,""T_hs"":300.0,""background_tau_ns"":1.0,""current_uA"":0.02,""height_nm"":3.0,""radius_nm"":10.0,""x_in"":0.25},""regime"":""deterministic_pair""}",0.13742222076335409,0.13742222076335409,0.0,True,0.02,deterministic_pair,-2.1593571375433385e-07,,False,True,False,0.1,-3902.748396421988,0.9999999925600143,0.9999999925600143,0.0032189988716036337,0.006437997743207267,0.01776219933327007,0.010619767973282507,12.5,False,3.0,True,0.0,[],,37244.33839995339,18622.169199976695,1.0919554693421736,567.7163670737909,1.717777759541926e-08,1.717777759541926e-08,0.0,12.356112469349553,10000000000.0,True,False,0.0032189988716036337,True,ingan_gan_planar,3.778979081712954e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,,123561124693.49551,10.0,deterministic_pair,80000000.0,8.625535178710374e-05,S007,sensitivity,5.285087763377385e-18,1.1726382211781896,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.5863191105890947,5.0,0.13742222076335409,10.0,1593.2022525691032,0.02,True,0.25
2.208920822280462,16.79288759736658,1.0,1.0,0.0,12.817413071999999,167.0,2.81983159658132e-07,2.81983159658132e-07,230.0,230.00000068065262,2.452810661041165,48.11804144876299,,nan,"{""p"":{""Q"":167.0,""T_hs"":230.0,""current_uA"":0.02,""height_nm"":3.0,""purcell_enabled"":false,""radius_nm"":10.0,""x_in"":0.25},""regime"":""rectangular""}",1.2180486821001781,1.211817334063927,0.006231348036251147,True,0.02,rectangular,22.209883596023605,,False,True,False,0.1,-3901.8335667870415,0.9999994672748427,0.9999994672748427,0.003301931629964929,0.006603863259929858,0.006603863259929858,0.003301931629964929,12.5,True,3.0,True,nan,[],,23419.346764388178,11709.673382194089,13.094077477152323,561.2885584192206,1.5225608526252227e-07,1.5147716675799088e-07,7.789185045313934e-10,12.359152883979815,10000000000.0,False,False,0.003301931629964929,True,ingan_gan_planar,3.884081592483214e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,False,123591528839.79814,10.0,rectangular,80000000.0,0.024688796353122513,S008,sensitivity,nan,nan,nan,nan,nan,False,nan,nan,nan,1.2180486821001781,10.0,49.33609013086317,0.02,True,0.25
2.208920822280462,16.79288759736658,1.0,1.0,0.0,12.817413071999999,167.0,2.81983159658132e-07,2.81983159658132e-07,230.0,230.00000068065262,2.452810661041165,48.11804144876299,,0.0,"{""p"":{""Q"":167.0,""T_hs"":230.0,""current_uA"":0.02,""height_nm"":3.0,""purcell_enabled"":false,""radius_nm"":10.0,""x_in"":0.25},""regime"":""deterministic_pair""}",0.09908964504022454,0.09908964504022454,0.0,True,0.02,deterministic_pair,22.209883596023605,,False,True,False,0.1,-3901.8335667870415,0.9999957766817166,0.9999957766817166,0.003301931629964929,0.006603863259929858,0.006603863259929858,0.003301931629964929,12.5,False,3.0,True,0.0,[],,23419.346764388178,11709.673382194089,13.094077477152323,561.2885584192206,1.2386205630028066e-08,1.2386205630028066e-08,0.0,12.359152883979815,10000000000.0,True,False,0.003301931629964929,True,ingan_gan_planar,3.884081592483214e-10,[A/E/DR] evaluator output; Taylor et al. NRL 2010 Q=167 [V] where used,False,123591528839.79814,10.0,deterministic_pair,80000000.0,0.0020550713572620536,S009,sensitivity,5.285087763377385e-18,1.5295281135357035,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.7647640567678519,5.0,0.09908964504022454,10.0,48.21713109380321,0.02,True,0.25
