E_X_eV,E_a_meV,F_eff_X,F_eff_XX,Fp_add,I_pair_pA,Q,S_X,S_XX,T_hs,T_j,V_j,background_flux_s,blocked_load_probability,cache_identity,collected_flux_pulsed_s,collected_flux_x_s,collected_flux_xx_s,counting_converged,current_uA,cycle_loading,detuning_meV,device_pass,electron_bound,eligible,eta_out,field_kVcm,g2,g2_op,gamma_X0_ns,gamma_XX0_ns,gamma_XX_ns,gamma_X_ns,gate_ns_used,hardware_feasible,height_nm,hole_bound,ideal_load_F_p,invalid_reasons,k_XX_ns,k_X_ns,kappa_meV,lambda_nm,mean_counts,mean_counts_x,mean_counts_xx,mu_resolved,n_dot_cm2_used,one_pair_valid,optical_pass,overlap_sq,pair_supply_possible,platform,power_W,provenance,r_dot_s,radius_nm,regime,rep_rate_hz,rho_pulsed,row_id,row_kind,set_C_sigma_F,set_EC_over_kT,set_E_C_meV,set_R_T_over_RQ,set_f_max_Hz,set_feasible,set_priced_F_p,set_radius_max_nm,set_radius_nm,signal_flux_s,tau_cap_ps_used,total_detected_flux_s,transport_current_uA,valid,x_in
3.230589526055208,0.0048026678752281435,6.404949994075483,4.044077755645205,18.997721932938333,12.817413071999999,500.0,3.230589435827897e-05,2.0398145908991578e-05,230.0,230.00000007539853,2.7178964418507205,2.0216687923534785e-21,nan,"{""comparison"":false,""inputs"":{""Q"":500.0,""T_hs"":230.0,""current_uA"":0.002,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""rectangular""}",1.2305488644674257e-12,1.2305488644674257e-12,0.0,True,0.002,rectangular,-2.2803536836590865e-08,False,True,False,0.1,-2323.49561642068,0.9994960705172362,0.9994960705172362,0.13778015826377818,0.27556031652755636,1.1143873464076424,0.8824750238553051,12.5,,1.0,True,nan,[],54630.68162880113,27315.340814400566,6.461179052156023,383.78196115615464,1.5381860805842822e-19,1.5381860805842822e-19,0.0,1.7993667511525523e-14,10000000000.0,,False,0.13778015826377818,,ingan_gan_planar,4.3025481071302324e-11,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,0.0001799366751152552,5.0,rectangular,80000000.0,0.9999999983570999,H0000,headline,nan,nan,nan,nan,nan,,nan,nan,nan,1.2305488644674257e-12,10.0,1.2305488664890947e-12,0.002,True,0.15
3.230589526055208,0.0048026678752281435,6.404949994075483,4.044077755645205,18.997721932938333,12.817413071999999,500.0,3.230589435827897e-05,2.0398145908991578e-05,230.0,230.00000007539853,2.7178964418507205,2.0216687923534785e-21,0.0,"{""comparison"":false,""inputs"":{""Q"":500.0,""T_hs"":230.0,""current_uA"":0.002,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""deterministic_pair""}",68.38788499783162,68.38788499783162,0.0,True,0.002,deterministic_pair,-2.2803536836590865e-08,False,True,False,0.1,-2323.49561642068,0.0,0.0,0.13778015826377818,0.27556031652755636,1.1143873464076424,0.8824750238553051,12.5,False,1.0,True,0.0,[],54630.68162880113,27315.340814400566,6.461179052156023,383.78196115615464,8.548485624728952e-06,8.548485624728952e-06,0.0,1.7993667511525523e-14,10000000000.0,True,False,0.13778015826377818,True,ingan_gan_planar,4.3025481071302324e-11,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,0.0001799366751152552,5.0,deterministic_pair,80000000.0,1.0,H0001,headline,5.285087763377385e-18,1.5295281175607174,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.7647640587803586,5.0,68.38788499783162,10.0,68.38788499783162,0.002,True,0.15
3.229764834077471,0.003604637453876944,6.403962682343843,4.043328658903411,18.997721932938333,12.817413071999999,500.0,3.147371953016172e-05,1.9872081544766333e-05,230.0,230.00000077957745,2.8091702995637813,1.9230627172116335e-18,nan,"{""comparison"":false,""inputs"":{""Q"":500.0,""T_hs"":230.0,""current_uA"":0.02,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""rectangular""}",1.2495854813807526e-09,1.2495854813807499e-09,2.5637979419682884e-24,True,0.02,rectangular,-2.244013863617056e-07,False,True,False,0.1,-2333.5810092337156,0.9994960857529126,0.9994960857529126,0.13425974662023024,0.2685194932404605,1.0857125624933746,0.8597944070968944,12.5,,1.0,True,nan,[],54633.98409869824,27316.99204934912,6.459529668603745,383.87995649662844,1.5619818517259405e-16,1.5619818517259373e-16,3.2047474274603605e-31,1.875816801953805e-11,10000000000.0,,False,0.13425974662023024,,ingan_gan_planar,4.4485871434747497e-10,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,0.18758168019538046,5.0,rectangular,80000000.0,0.9999999984610395,H0002,headline,nan,nan,nan,nan,nan,,nan,nan,nan,1.2495854813807526e-09,10.0,1.2495854833038151e-09,0.02,True,0.15
3.229764834077471,0.003604637453876944,6.403962682343843,4.043328658903411,18.997721932938333,12.817413071999999,500.0,3.147371953016172e-05,1.9872081544766333e-05,230.0,230.00000077957745,2.8091702995637813,1.9230627172116335e-18,0.0,"{""comparison"":false,""inputs"":{""Q"":500.0,""T_hs"":230.0,""current_uA"":0.02,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""deterministic_pair""}",66.61553943217122,66.61553943217122,0.0,True,0.02,deterministic_pair,-2.244013863617056e-07,False,True,False,0.1,-2333.5810092337156,0.0,0.0,0.13425974662023024,0.2685194932404605,1.0857125624933746,0.8597944070968944,12.5,False,1.0,True,0.0,[],54633.98409869824,27316.99204934912,6.459529668603745,383.87995649662844,8.326942429021401e-06,8.326942429021401e-06,0.0,1.875816801953805e-11,10000000000.0,True,False,0.13425974662023024,True,ingan_gan_planar,4.4485871434747497e-10,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,0.18758168019538046,5.0,deterministic_pair,80000000.0,1.0,H0003,headline,5.285087763377385e-18,1.5295281128778415,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.7647640564389208,5.0,66.61553943217122,10.0,66.61553943217122,0.02,True,0.15
3.228850376860892,0.0026000253694410946,6.402867431739245,4.042498524454195,18.997721932938333,12.817413071999999,500.0,3.058429111894734e-05,1.930984000829753e-05,230.0,230.00000805170927,2.9004441545993735,1.8194045872823074e-15,nan,"{""comparison"":false,""inputs"":{""Q"":500.0,""T_hs"":230.0,""current_uA"":0.2,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""rectangular""}",1.2713834024452286e-06,1.2713834024423828e-06,2.8458567363518716e-18,True,0.2,rectangular,-2.5232855804802057e-06,False,True,False,0.1,-2344.453069424336,0.9994960945485339,0.9994960945485339,0.13049446606692758,0.26098893213385516,1.0550473730499854,0.8355387668021326,12.5,,1.0,True,nan,[],54636.75513627563,27318.377568137814,6.457700758768355,383.98867686318187,1.5892292530565358e-13,1.5892292530529784e-13,3.5573209204398395e-25,1.9643923273979013e-08,10000000000.0,,False,0.13049446606692758,,ingan_gan_planar,4.5946339515690896e-09,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,196.4392327397901,5.0,rectangular,80000000.0,0.9999999985689568,H0004,headline,nan,nan,nan,nan,nan,,nan,nan,nan,1.2713834024452286e-06,10.0,1.2713834042646334e-06,0.2,True,0.15
3.228850376860892,0.0026000253694410946,6.402867431739245,4.042498524454195,18.997721932938333,12.817413071999999,500.0,3.058429111894734e-05,1.930984000829753e-05,230.0,230.00000805170927,2.9004441545993735,1.8194045872823074e-15,0.0,"{""comparison"":false,""inputs"":{""Q"":500.0,""T_hs"":230.0,""current_uA"":0.2,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""deterministic_pair""}",64.72146040886577,64.72146040886577,0.0,True,0.2,deterministic_pair,-2.5232855804802057e-06,False,True,False,0.1,-2344.453069424336,0.0,0.0,0.13049446606692758,0.26098893213385516,1.0550473730499854,0.8355387668021326,12.5,False,1.0,True,0.0,[],54636.75513627563,27318.377568137814,6.457700758768355,383.98867686318187,8.09018255110822e-06,8.09018255110822e-06,0.0,1.9643923273979013e-08,10000000000.0,True,False,0.13049446606692758,True,ingan_gan_planar,4.5946339515690896e-09,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,196.4392327397901,5.0,deterministic_pair,80000000.0,1.0,H0005,headline,5.285087763377385e-18,1.5295280645172775,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.7647640322586386,5.0,64.72146040886577,10.0,64.72146040886577,0.2,True,0.15
3.230589526055208,0.0048026678752281435,7.871096908707061,4.049229392661055,75.99088773175333,12.817413071999999,2000.0,3.970069165582498e-05,2.0424130003171446e-05,230.0,230.00000007539853,2.7178964418507205,1.2638268949879835e-22,nan,"{""comparison"":false,""inputs"":{""Q"":2000.0,""T_hs"":230.0,""current_uA"":0.002,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""rectangular""}",5.090665891556351e-13,5.090665891556351e-13,0.0,True,0.002,rectangular,-2.2803536836590865e-08,False,True,False,0.1,-2323.49561642068,0.9994292783801432,0.9994292783801432,0.13778015826377818,0.27556031652755636,1.1158069331343652,1.0844809777911941,12.5,,1.0,True,nan,[],54630.68162880113,27315.340814400566,1.6152947630390058,383.78196115615464,6.363332364445439e-20,6.363332364445439e-20,0.0,1.7993667511525523e-14,10000000000.0,,False,0.13778015826377818,,ingan_gan_planar,4.3025481071302324e-11,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,0.0001799366751152552,5.0,rectangular,80000000.0,0.9999999997517364,H0006,headline,nan,nan,nan,nan,nan,,nan,nan,nan,5.090665891556351e-13,10.0,5.090665892820179e-13,0.002,True,0.15
3.230589526055208,0.0048026678752281435,7.871096908707061,4.049229392661055,75.99088773175333,12.817413071999999,2000.0,3.970069165582498e-05,2.0424130003171446e-05,230.0,230.00000007539853,2.7178964418507205,1.2638268949879835e-22,0.0,"{""comparison"":false,""inputs"":{""Q"":2000.0,""T_hs"":230.0,""current_uA"":0.002,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""deterministic_pair""}",28.291430239530744,28.291430239530744,0.0,True,0.002,deterministic_pair,-2.2803536836590865e-08,False,True,False,0.1,-2323.49561642068,0.0,0.0,0.13778015826377818,0.27556031652755636,1.1158069331343652,1.0844809777911941,12.5,False,1.0,True,0.0,[],54630.68162880113,27315.340814400566,1.6152947630390058,383.78196115615464,3.5364287799413425e-06,3.5364287799413425e-06,0.0,1.7993667511525523e-14,10000000000.0,True,False,0.13778015826377818,True,ingan_gan_planar,4.3025481071302324e-11,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,0.0001799366751152552,5.0,deterministic_pair,80000000.0,1.0,H0007,headline,5.285087763377385e-18,1.5295281175607174,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.7647640587803586,5.0,28.291430239530744,10.0,28.291430239530744,0.002,True,0.15
3.229764834077471,0.003604637453876944,7.869501391230691,4.048443155623696,75.99088773175333,12.817413071999999,2000.0,3.867616161128206e-05,1.9897217684366212e-05,230.0,230.00000077957745,2.8091702995637813,1.2021819885915636e-19,nan,"{""comparison"":false,""inputs"":{""Q"":2000.0,""T_hs"":230.0,""current_uA"":0.02,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""rectangular""}",5.168821855023654e-10,5.168821855023647e-10,7.888609052210118e-25,True,0.02,rectangular,-2.244013863617056e-07,False,True,False,0.1,-2333.5810092337156,0.9994293108851965,0.9994293108851965,0.13425974662023024,0.2685194932404605,1.0870859045608856,1.056557262814182,12.5,,1.0,True,nan,[],54633.98409869824,27316.99204934912,1.6148824171509362,383.87995649662844,6.461027318779567e-17,6.461027318779558e-17,9.860761315262648e-32,1.875816801953805e-11,10000000000.0,,False,0.13425974662023024,,ingan_gan_planar,4.4485871434747497e-10,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,0.18758168019538046,5.0,rectangular,80000000.0,0.9999999997674166,H0008,headline,nan,nan,nan,nan,nan,,nan,nan,nan,5.168821855023654e-10,10.0,5.168821856225836e-10,0.02,True,0.15
3.229764834077471,0.003604637453876944,7.869501391230691,4.048443155623696,75.99088773175333,12.817413071999999,2000.0,3.867616161128206e-05,1.9897217684366212e-05,230.0,230.00000077957745,2.8091702995637813,1.2021819885915636e-19,0.0,"{""comparison"":false,""inputs"":{""Q"":2000.0,""T_hs"":230.0,""current_uA"":0.02,""height_nm"":1.0,""radius_nm"":5.0,""x_in"":0.15},""regime"":""deterministic_pair""}",27.55504615184308,27.55504615184308,0.0,True,0.02,deterministic_pair,-2.244013863617056e-07,False,True,False,0.1,-2333.5810092337156,0.0,0.0,0.13425974662023024,0.2685194932404605,1.0870859045608856,1.056557262814182,12.5,False,1.0,True,0.0,[],54633.98409869824,27316.99204934912,1.6148824171509362,383.87995649662844,3.444380768980385e-06,3.444380768980385e-06,0.0,1.875816801953805e-11,10000000000.0,True,False,0.13425974662023024,True,ingan_gan_planar,4.4485871434747497e-10,[A/E/DR] evaluator output; Taylor et al. 2010 Q=167 [V] where used,0.18758168019538046,5.0,deterministic_pair,80000000.0,1.0,H0009,headline,5.285087763377385e-18,1.5295281128778415,30.31504311247509,38.74045864977526,18921161667.91825,False,1.0,0.7647640564389208,5.0,27.55504615184308,10.0,27.55504615184308,0.02,True,0.15
