branch_id,compatible,fitted_slope_meV_per_V,group,identification_status,lifetime_ratio_s0_over_s1,lifetime_value_ns,nonlinearity_diagnostic,nuisance_sensitivity,numerical_sensitivity,residual_rms_meV,row_id,row_ids,screening,shape_sensitivity,slope_interval_kind,slope_interval_meV_per_V,source,voltage_window_V,zhang_guide_meV_per_V
0,False,7.0266499055474005,"[[""orientation"", ""a_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", 1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 5.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,1.0,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.008710524992843954,CT07909,"[""ST06114"", ""ST06115"", ""ST06116"", ""ST06117"", ""ST06118"", ""ST06119"", ""ST06120"", ""ST06121"", ""ST06122"", ""ST06123"", ""ST06124""]",1.0,0.013345979562702226,illustrative_not_measured,"[7.0266499055474005, 7.0266499055474005]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,7.03811544411174,"[[""orientation"", ""a_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", 1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 5.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,1.0,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.007345214493789171,CT07910,"[""ST05995"", ""ST05996"", ""ST05997"", ""ST05998"", ""ST05999"", ""ST06000"", ""ST06001"", ""ST06002"", ""ST06003"", ""ST06004"", ""ST06005""]",0.0,0.01495301781396563,illustrative_not_measured,"[7.03811544411174, 7.03811544411174]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,7.03811544411174,"[[""orientation"", ""a_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", 1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 5.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,1.0,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.007345214493789171,CT07911,"[""ST06063"", ""ST06064"", ""ST06065"", ""ST06066"", ""ST06067"", ""ST06068"", ""ST06069"", ""ST06070"", ""ST06071"", ""ST06072"", ""ST06073""]",0.5,0.01495301781396563,illustrative_not_measured,"[7.03811544411174, 7.03811544411174]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,7.03811544411174,"[[""orientation"", ""a_plane""], [""shape"", ""disc""], [""regime"", ""deterministic_pair""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", 1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 5.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,1.0,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.007345214493789171,CT07912,"[""ST06131"", ""ST06132"", ""ST06133"", ""ST06134"", ""ST06135"", ""ST06136"", ""ST06137"", ""ST06138"", ""ST06139"", ""ST06140"", ""ST06141""]",1.0,0.01495301781396563,illustrative_not_measured,"[7.03811544411174, 7.03811544411174]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,14.848597009785738,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,505.5247168262211,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.5565217170983672,CT07913,"[""ST06148"", ""ST06149"", ""ST06150"", ""ST06151"", ""ST06152"", ""ST06153"", ""ST06154"", ""ST06155"", ""ST06156"", ""ST06157"", ""ST06158""]",0.0,-0.19035687265624013,illustrative_not_measured,"[14.848597009785738, 14.848597009785738]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,11.70270178860679,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,505.5247168262211,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.42520328618726955,CT07914,"[""ST06216"", ""ST06217"", ""ST06218"", ""ST06219"", ""ST06220"", ""ST06221"", ""ST06222"", ""ST06223"", ""ST06224"", ""ST06225"", ""ST06226""]",0.5,-0.1452364706200644,illustrative_not_measured,"[11.70270178860679, 11.70270178860679]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,2.9139969372319516,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 230.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,505.5247168262211,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.002733569024160669,CT07915,"[""ST06284"", ""ST06285"", ""ST06286"", ""ST06287"", ""ST06288"", ""ST06289"", ""ST06290"", ""ST06291"", ""ST06292"", ""ST06293"", ""ST06294""]",1.0,0.006061284938430944,illustrative_not_measured,"[2.9139969372319516, 2.9139969372319516]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,15.134606073436832,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,519.0477284042572,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.5877931564755243,CT07916,"[""ST06165"", ""ST06166"", ""ST06167"", ""ST06168"", ""ST06169"", ""ST06170"", ""ST06171"", ""ST06172"", ""ST06173"", ""ST06174"", ""ST06175""]",0.0,-0.20779381835729005,illustrative_not_measured,"[15.134606073436832, 15.134606073436832]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,11.920306870444577,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,519.0477284042572,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.44899234794708975,CT07917,"[""ST06233"", ""ST06234"", ""ST06235"", ""ST06236"", ""ST06237"", ""ST06238"", ""ST06239"", ""ST06240"", ""ST06241"", ""ST06242"", ""ST06243""]",0.5,-0.15851087286564614,illustrative_not_measured,"[11.920306870444577, 11.920306870444577]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
0,False,2.9167716177429694,"[[""orientation"", ""c_plane""], [""shape"", ""disc""], [""regime"", ""rectangular""], [""temperature_mode"", ""fixed_junction""], [""field_polarity"", -1], [""T_hs"", 300.0], [""cavity_reference_V_j_V"", 0.0], [""height_nm"", 3.0], [""radius_nm"", 10.0], [""x_in"", 0.25], [""top_radius_fraction"", 1.0], [""geometry_type"", ""isolated_dot""]]",incompatible,519.0477284042572,,rms_residual_meV,conditional_fixed_settings,not_quantified,0.0035909764836260234,CT07918,"[""ST06301"", ""ST06302"", ""ST06303"", ""ST06304"", ""ST06305"", ""ST06306"", ""ST06307"", ""ST06308"", ""ST06309"", ""ST06310"", ""ST06311""]",1.0,0.006707852577930051,illustrative_not_measured,"[2.9167716177429694, 2.9167716177429694]","Zhang et al., Appl. Phys. Lett. 108, 153102 (2016), Fig. 5 [V] non-gating","[0.0, 2.0]",-10.0
