T_K,g2_model,eps,rho,gamma_meV
113.86622073578596,0.08982042000918278,0.03077753163232147,0.9690625431266616,2.987441612629549
114.64214046822742,0.0901407844908958,0.031118407712356553,0.9690624079597366,3.0065320108987885
115.41806020066889,0.09046369691698009,0.03146195372777311,0.96906225103875,3.02566843787162
116.19397993311037,0.09078916842164886,0.031808175347852956,0.9690620692428481,3.0448506451082773
116.96989966555185,0.091117210644439,0.03215707800765275,0.9690618590596574,3.064078379805363
117.74581939799332,0.09144783580900873,0.032508666910181165,0.969061616543551,3.08335138507182
118.52173913043478,0.09178105680849147,0.032862947028588226,0.9690613372703162,3.10266940019572
119.29765886287626,0.09211688729780332,0.03321992310835951,0.9690610162879925,3.1220321609020374
120.07357859531773,0.09245534179331971,0.03357959966951423,0.9690606480636482,3.1414393996015977
120.84949832775919,0.09279643578034957,0.033941981008807375,0.9690602264258505,3.160890845631377
121.62541806020067,0.09314018582883998,0.03430707120193217,0.9690597445025819,3.180386225486336
122.40133779264214,0.09348660971776523,0.03467487410572047,0.969059194654344,3.199925263042986
123.17725752508362,0.09383572656865491,0.03504539336034329,0.9690585684021893,3.2195076797748716
123.95317725752508,0.09418755698873316,0.035418632391508297,0.969057856350408,3.2391331949601683
124.72909698996656,0.09454212322413846,0.035794594412648754,0.9690570481035979,3.258801525881581
125.50501672240803,0.0948994493237163,0.03617328242711189,0.9690561321778369,3.2785123880187417
126.2809364548495,0.09525956131387059,0.03655469923033714,0.9690550959056698,3.2982654952333057
127.05685618729098,0.09562248738496826,0.03693884741202744,0.9690539253346252,3.3180605599469226
127.83277591973244,0.09598825808980427,0.03732572935831273,0.9690526051189633,3.3378972933122935
128.60869565217394,0.09635690655462692,0.03771534725390333,0.9690511184043611,3.3577754053774895
129.3846153846154,0.09672846870322649,0.03810770308423278,0.9690494467052344,3.3776946052437244
130.16053511705687,0.09710298349460533,0.03850279863759116,0.969047569774393,3.3976546012167823
130.93645484949832,0.09748049317472629,0.03890063550724584,0.9690454654647265,3.4176551009522504
131.7123745819398,0.09786104354285186,0.039301215093550716,0.9690431095826147,3.4376958115947835
132.48829431438128,0.09824468423297128,0.039704538606043685,0.9690404757327608,3.4577764399115356
133.26421404682276,0.09863146901081754,0.04011060706552808,0.9690375351541352,3.4778966924199732
134.04013377926424,0.09902145608696677,0.04051942130614688,0.9690342565467361,3.4980562755102107
134.8160535117057,0.09941470844649902,0.040930981977435804,0.9690306058888564,3.5182548955620656
135.59197324414714,0.09981129419570078,0.04134528954636832,0.9690265462445619,3.538492259056982
136.36789297658862,0.10021128692627013,0.041762344299383115,0.9690220375610861,3.5587680726849933
137.1438127090301,0.10061476609747544,0.04218214634439805,0.969017036455847,3.5790820434468826
137.91973244147158,0.10102181743670524,0.04260469561280956,0.9690114959928029,3.5994338787517
138.69565217391306,0.10143253335882563,0.043029991861475575,0.9690053654478653,3.619823286509792
139.4715719063545,0.10184701340475011,0.043458034674685724,0.9689985900630979,3.640249975221478
140.247491638796,0.10226536469959757,0.04388882346611399,0.9689911107894351,3.6607136540615484
141.02341137123744,0.1026877024307975,0.044322357480757364,0.9689828640176665,3.681214032959691
141.79933110367892,0.10311415034647675,0.04475863579685803,0.9689737812974379,3.7017508226770244
142.5752508361204,0.1035448412744252,0.045197657327810524,0.9689637890440402,3.722323734878832
143.35117056856188,0.1039799176619226,0.04563942082405349,0.9689528082327589,3.7429324822036705
144.12709030100336,0.1044195321366651,0.04608392487494523,0.9689407540805763,3.7635767783289458
144.90301003344482,0.10486384808899551,0.04653116791062329,0.9689275357150356,3.7842563380331042
145.6789297658863,0.10531304027561383,0.04698114820384975,0.9689130558300835,3.804970877254555
146.45484949832775,0.10576729544488628,0.04743386387183897,0.9688972103287339,3.825720113147432
147.23076923076923,0.10622681298384873,0.04788931287807129,0.9688798879524075,3.8465037641343263
148.0066889632107,0.10669180558693192,0.04834749303409038,0.9688609698968259,3.8673215499560865
148.7826086956522,0.10716249994640126,0.04880840200128428,0.9688403294143563,3.8881731917188085
149.55852842809367,0.1076391374644462,0.049272037292652705,0.9688178314027291,3.909058411938104
150.33444816053512,0.108121974986788,0.0497383962745579,0.9687933319800754,3.9299769345807642
151.1103678929766,0.10861128555763222,0.05020747616845909,0.9687666780462495,3.950928485103913
151.88628762541805,0.10910735919570436,0.050679274052633345,0.9687377068304424,3.971912790491732
152.66220735785953,0.1096105036910584,0.05115378686388114,0.9687062454251094,3.992929579289885
153.438127090301,0.11012104542225698,0.05163101139921471,0.9686721103062745,4.013978581637679
154.2140468227425,0.11063933019346106,0.052110944317534456,0.9686351068403004,4.035059529298107
154.98996655518397,0.11116572409086067,0.05259358214128745,0.968595028777257,4.05617215568581
155.76588628762542,0.11170061435782008,0.05307892125811381,0.9685516577310486,4.077316195893065
156.5418060200669,0.11224441028798293,0.05356695792247728,0.9685047626465094,4.098491386713874
157.31772575250835,0.11279754413551069,0.05405768825727922,0.9684540992537115,4.119697466666221
158.09364548494983,0.113360472041512,0.05455110825546251,0.9683994095097763,4.140934176012581
158.8695652173913,0.11393367497560392,0.05504721378159653,0.9683404210285309,4.162201256778751
159.6454849498328,0.11451765969144134,0.055546000573452485,0.9682768464983931,4.18349845277106
160.42140468227427,0.11511295969490909,0.05604746424355993,0.9682083830889294,4.204825509592049
161.19732441471572,0.11572013622356192,0.05655160028075382,0.968134711846579,4.226182174654656
161.97324414715717,0.11633977923573235,0.05705840405170384,0.9680554970800995,4.247568197194991
162.74916387959865,0.11697250840760931,0.057567870802433675,0.9679703857363492,4.268983328283753
163.52508361204013,0.11761897413641298,0.058079995659824,0.9678790067670852,4.290427320836336
164.30100334448161,0.11827985854764,0.05859477363310431,0.9677809704875292,4.311899929621708
165.0769230769231,0.11895587650418682,0.059112199615328195,0.967675867927517,4.333400911270083
165.85284280936457,0.11964777661497461,0.05963226838483995,0.9675632701761299,4.354930024279459
166.62876254180603,0.12035634224051417,0.060154974606724754,0.9674427277207811,4.376487029021076
167.40468227424748,0.12108239249265895,0.060680312834248004,0.967313769781815,4.398071687743824
168.18060200668896,0.12182678322558205,0.06120827751028039,0.9671759036437626,4.419683764577659
168.95652173913044,0.12259040801481402,0.061738862968711825,0.9670286139844871,4.441323025536069
169.73244147157192,0.12337419912094094,0.06227206343585186,0.9668713622035512,4.462989238517644
170.5083612040134,0.12417912843434886,0.0628078730318187,0.9667035857512309,4.484682173306774
171.28428093645485,0.12500620839715382,0.06334628577191605,0.9665246974597105,4.506401601573518
172.06020066889633,0.125856492898208,0.06388729556799658,0.9663340848780936,4.528147296872713
172.83612040133778,0.1267310781368327,0.06443089622981621,0.9661311096129831,4.5499190346423
173.61204013377926,0.1276311034506481,0.06497708146637289,0.9659151066764928,4.571716592200967
174.38795986622074,0.12855775210262088,0.06552584488723891,0.9656853838436761,4.593539748745107
175.16387959866222,0.129512252022161,0.06607718000387593,0.965441221021479,4.615388285345125
175.9397993311037,0.1304958764948263,0.06663108023094302,0.9651818696314547,4.6372619849411425
176.71571906354515,0.1315099447949114,0.06718753888759157,0.9649065520086025,4.659160632338118
177.49163879598663,0.13255582275490252,0.06774654919874981,0.9646144608188335,4.681084014200416
178.26755852842808,0.1336349232654942,0.06830810429639622,0.9643047584976995,4.703031919045855
179.04347826086956,0.13474870669956918,0.0688721972208222,0.9639765767131638,4.725004137239255
179.81939799331104,0.13589868125325966,0.06943882092188339,0.9636290158553322,4.7470004609855225
180.59531772575252,0.13708640319690646,0.0700079682602404,0.9632611445562107,4.769020684322289
181.371237458194,0.1383134770284712,0.07057963200859199,0.9628719992426981,4.791064603112132
182.14715719063545,0.1395815555216493,0.0711538048528929,0.9624605837261732,4.813132015034394
182.92307692307693,0.14089233966069847,0.07173047939356543,0.9620258688321771,4.8352227195766355
183.69899665551839,0.14224757845371616,0.07230964814669899,0.9615667920738431,4.8573365180257335
184.47491638795987,0.14364906861587234,0.0728913035452409,0.9610822573728678,4.879473213458644
185.25083612040135,0.1450986541138809,0.07347543794017704,0.9605711348319584,4.901632610732861
186.02675585284283,0.1465982255627848,0.07406204360170106,0.9600322605628356,4.923814516476579
186.80267558528428,0.14814971946597166,0.07465111272037592,0.959464436573997,4.946018739078573
187.57859531772576,0.14975511728917812,0.0752426374082858,0.9588664307225817,4.9682450886778495
188.35451505016724,0.15141644435913393,0.07583660970017778,0.9582369767347947,4.990493377153017
189.1304347826087,0.1531357685774294,0.07643302155459328,0.957574774299461,5.0127634181114695
189.90635451505017,0.1549151989401597,0.07703186485499314,0.956878489239385,5.035055026878342
190.68227424749165,0.15675688385391673,0.07763313141087129,0.956146753765276,5.057368020485281
191.45819397993313,0.15866300923877097,0.07823681295885902,0.9553781668170844,5.079702217659026
192.23411371237458,0.1606357964090348,0.0788429011638224,0.9545712944976452,5.102057438809844
193.01003344481606,0.1626774997227698,0.07945138761994917,0.9537246706035785,5.124433506019791
193.78595317725754,0.16479040399129685,0.08006226385182828,0.9528367972584135,5.1468302430308475
194.561872909699,0.16697682164029226,0.08067552131551795,0.9519061456529073,5.169247475232921
195.33779264214047,0.1692390896144942,0.08129115139961011,0.9509311568975093,5.191685029651736
196.11371237458195,0.17157956601854907,0.08190914542628121,0.9499102429918711,5.214142734936608
196.88963210702343,0.1740006264871422,0.08252949465233683,0.9488417879162276,5.236620421348139
197.66555183946488,0.1765046602782704,0.0831521902702501,0.9477241488493651,5.2591179207458145
198.44147157190636,0.17909406608430867,0.08377722340918728,0.9465556575177512,5.281635066575528
199.21739130434784,0.18177124755647267,0.08440458513603058,0.9453346216802263,5.304171693857049
199.9933110367893,0.18453860853928605,0.0850342664563876,0.9440593267524371,5.326727639171415
200.76923076923077,0.18739854801284173,0.08566625831559649,0.9427280375749378,5.349302740648296
201.54515050167225,0.1903534547418999,0.08630055159972347,0.9413390003285894,5.371896837953303
202.32107023411373,0.19340570163227422,0.08693713713654883,0.9398904446005361,5.394509772275258
203.09698996655518,0.1965576397964819,0.08757600569654825,0.9383805856036522,5.417141386313463
203.87290969899666,0.19981159233227141,0.08821714799386711,0.9368076265519142,5.439791524264924
204.64882943143814,0.20316984781942105,0.08886055468728567,0.9351697611936554,5.462460031811576
205.4247491638796,0.20663465354209032,0.08950621638117474,0.9334651765041281,5.485146756107488
206.20066889632108,0.21020820844602794,0.09015412362644933,0.9316920555381963,5.507851545766093
206.97658862876256,0.21389265584204264,0.09080426692150814,0.9298485804433413,5.530574250847392
207.752508361204,0.21769007586941214,0.09145663671317444,0.9279329356324528,5.553314722845196
208.5284280936455,0.22160247773518327,0.09211122339761918,0.925943311115138,5.576072814674361
209.30434782608697,0.22563179174778691,0.09276801732128627,0.9238779059854585,5.598848380658062
210.08026755852845,0.22977986116583515,0.09342700878180525,0.9217349320631631,5.621641276515086
210.8561872909699,0.2340484338855413,0.09408818802889864,0.9195126176845683,5.644451359347145
211.63210702341138,0.23843915399278803,0.09475154526528229,0.9172092116382885,5.66727848762624
212.40802675585286,0.242953553208477,0.0954170706475593,0.9148229872400258,5.690122521182056
213.1839464882943,0.24759304225841006,0.09608475428710604,0.9123522465395887,5.712983321189381
213.9598662207358,0.2523589022015498,0.09675458625095186,0.9097953246522406,5.735860750155616
214.73578595317727,0.2572522757530403,0.09742655656265173,0.9071505942053832,5.758754671908272
215.51170568561875,0.2622741586408487,0.09810065520315342,0.904416469890455,5.781664951582576
216.2876254180602,0.26742539103724816,0.09877687211165602,0.9015914131087844,5.804591455609095
217.06354515050168,0.2727066491085943,0.09945519718646362,0.898673936698998,5.827534051701431
217.83946488294316,0.27811843672890624,0.10013562028583224,0.8956626097324334,5.850492608843977
218.6153846153846,0.2836610774046362,0.10081813122880837,0.8925560623618685,5.873466997279734
219.3913043478261,0.2893347064596359,0.10150271979606332,0.8893529907077644,5.8964570884981935
220.16722408026757,0.2951392635306841,0.10218937573072141,0.8860521617651358,5.919462755223282
220.94314381270902,0.3010744854250166,0.10287808873917892,0.8826524183131064,5.942483871401389
221.7190635451505,0.307139899392023,0.10356884849192091,0.8791526838082205,5.965520312189447
222.49498327759198,0.3133348168616229,0.10426164462432656,0.8755519672416573,5.988571953943106
223.27090301003346,0.319658327701839,0.10495646673747362,0.871849367939626,6.011638674204967
224.04682274247492,0.3261092950475951,0.10565330439893479,0.8680440802854738,6.034720351692888
224.8227424749164,0.33268635075189146,0.10635214714356471,0.8641353983413625,6.057816866288404
225.59866220735788,0.33938789150913407,0.10705298447428638,0.8601227203468336,6.080928099025167
226.37458193979933,0.3462120756985585,0.10775580586286823,0.8560055530711356,6.104053932077522
227.1505016722408,0.35315682099332335,0.10846060075069491,0.8517835159959252,6.127194248749138
227.9264214046823,0.36021980277802357,0.10916735854953465,0.8474563453047915,6.150348933461716
228.70234113712377,0.3673984534140191,0.10987606864229767,0.84302389765607,6.173517871743806
229.47826086956522,0.3746899623881149,0.11058672038379178,0.8384861537156028,6.1967009502196815
230.2541806020067,0.38209127737582416,0.11129930310146842,0.8338432214264327,6.219898056598318
231.03010033444818,0.3895991062456188,0.11201380609616732,0.8290953389929687,6.2431090796624495
231.80602006688963,0.39720992002535926,0.11273021864285225,0.8242428775578463,6.266333909257714
232.5819397993311,0.40491995684642446,0.11344852999134104,0.8192863435506245,6.2895724362818894
233.3578595317726,0.41272522687506674,0.1141687293670331,0.8142263806885222,6.312824552674209
234.13377926421404,0.42062151823415794,0.11489080597162572,0.8090637716106724,6.336090151404774
234.90969899665552,0.42860440391190824,0.11561474898383109,0.8037994391288062,6.359369126464053
235.685618729097,0.4366692496472855,0.11634054756008315,0.7984344470789113,6.382661372852469
236.46153846153848,0.44481122277493124,0.11706819083524111,0.7929700007601788,6.405966786570073
237.23745819397993,0.45302530200529245,0.11779766792328586,0.7874074469495113,6.429285264606313
238.0133779264214,0.4613062881086619,0.11852896791801294,0.781748273481939,6.4526167049298975
238.7892976588629,0.46964881546480797,0.1192620798937172,0.7759941083895255,6.475961006478724
239.56521739130434,0.47804736443307094,0.11999699290587548,0.7701467185936621,6.499318069149935
240.34113712374582,0.48649627449115684,0.120733695991822,0.7642080081480973,6.522687793790032
241.1170568561873,0.4949897580845747,0.12147217817141684,0.7581800160325439,6.546070082185098
241.89297658862878,0.5035219151227142,0.1222124284477126,0.7520649134992803,6.569464837051099
242.66889632107024,0.5120867480520807,0.12295443580761259,0.7458650009777559,6.592871962024284
243.44481605351172,0.5206781774322413,0.12369818922252615,0.739582704544826,6.616291361651672
244.2207357859532,0.5292900579356437,0.12444367764901677,0.7332205719708373,6.639722941381622
244.99665551839465,0.5379161946887331,0.12519089002944653,0.7267812683543456,6.663166607554503
245.77257525083613,0.546550359868733,0.12593981529261283,0.7202675713607458,6.686622267393446
246.5484949832776,0.5551863094681189,0.1266904423543846,0.713682366082518,6.7100898289951845
247.3244147157191,0.5638178001372576,0.12744276011832853,0.7070286395410877,6.733569201320993
248.10033444816054,0.5724386060148958,0.12819675747633197,0.7003094748524852,6.757060294187692
248.87625418060202,0.5810425354561966,0.12895242330922205,0.6935280450810072,6.780563018258778
249.6521739130435,0.5896234475688212,0.1297097464873771,0.6866876068069478,6.804077285035595
250.42809364548495,0.5981752684691763,0.13046871587133646,0.6797914934361152,6.827603006848628
251.20401337792643,0.6066920071732835,0.13122932031240128,0.6728431082803302,6.851140096848876
251.9799331103679,0.6151677710398593,0.13199154865323276,0.6658459174393385,6.874688468999295
252.75585284280936,0.6235967806870073,0.1327553897284466,0.6588034425155767,6.898248038066348
253.53177257525084,0.6319733843083679,0.13352083236519804,0.6517192531940298,6.921818719611629
254.30769230769232,0.6402920713196605,0.13428786538376714,0.6445969597199428,6.945400429983573
255.0836120401338,0.6485474852721445,0.13505647759813463,0.6374402053074433,6.968993086309249
255.85953177257525,0.6567344359756033,0.1358266578165578,0.6302526585121828,6.992596606486245
256.6354515050167,0.6648479107799039,0.13659839484213532,0.623038005600918,7.016210909174626
257.4113712374582,0.6728830849709937,0.13737167747337334,0.6157999429505097,7.0398359137889805
258.18729096989966,0.6808353312441953,0.1381464945047434,0.6085421695081696,7.063471540490552
258.96321070234114,0.6887002282248466,0.13892283472723377,0.601268379343908,7.087117710179437
259.7391304347826,0.6964735680135957,0.13970068692890214,0.5939822543250443,7.110774344486892
260.5150501672241,0.7041513627408955,0.14048003989541685,0.5866874569413817,7.134441365767685
261.2909698996656,0.711729850122433,0.1412608824105975,0.579387623308187,7.158118697092567
262.06688963210706,0.7192054980142415,0.14204320325695052,0.5720863563725167,7.181806262240785
262.84280936454854,0.7265750079730471,0.14282699121619663,0.564787219346679,7.205503985692699
263.61872909698997,0.7338353178339188,0.14361223506979806,0.5574937293907606,7.22921179262247
264.39464882943145,0.7409836033234645,0.14439892359947867,0.5502093515641835,7.252929608890819
265.1705685618729,0.7480172787326069,0.1451870455877402,0.5429374930642094,7.276657361037871
265.94648829431435,0.7549339966783213,0.1459765898183723,0.5356814977672105,7.300394976276071
266.72240802675583,0.7617316469885989,0.1467675450769611,0.5284446410863913,7.32414238248319
267.4983277591973,0.7684083547492824,0.14755990015139117,0.5212301251574875,7.347899508195366
268.2742474916388,0.7749624775552864,0.14835364383233995,0.5140410743618146,7.371666282600271
269.05016722408027,0.7813926020120543,0.14914876491377477,0.5068805311939029,7.395442635530317
269.82608695652175,0.7876975395358842,0.1499452521934411,0.49975145247886577,7.419228497455947
270.60200668896323,0.7938763215040203,0.15074309447334158,0.49265670594260697,7.443023799478993
271.3779264214047,0.7999281938071485,0.15154228056022248,0.4855990671359824,7.46682847332612
272.1538461538462,0.8058526108581151,0.15234279926604258,0.4785812167121652,7.49064245134231
272.92976588628767,0.8116492291114323,0.1531446394084474,0.47160573805463885,7.51446566648446
273.70568561872915,0.8173179001483453,0.15394778981123475,0.4646751152515662,7.538298052315011
274.4816053511706,0.822858663382045,0.15475223930481466,0.45779173141067875,7.562139542995668
275.25752508361205,0.8282717384369735,0.15555797672666824,0.4509578673073784,7.58599007328118
276.03344481605353,0.8335575172551503,0.15636499092179956,0.4441757003573996,7.609849578513192
276.80936454849495,0.838716555981106,0.15717327074318535,0.4374473039041507,7.633717994614155
277.58528428093643,0.8437495666753222,0.1579828050522178,0.4307746468097805,7.657595258081329
278.3612040133779,0.8486574089041325,0.15879358271914473,0.4241595933380563,7.681481305980803
279.1371237458194,0.8534410812518651,0.15960559262350532,0.4176039033163056,7.705376075941636
279.9130434782609,0.8581017127986141,0.16041882365456203,0.4111092325629852,7.729279506150024
280.68896321070235,0.8626405546044934,0.1612332647117249,0.40467713356685664,7.753191535343544
281.46488294314383,0.8670589712385481,0.16204890470497685,0.39830905640330483,7.777112102805463
282.2408026755853,0.8713584323877444,0.1628657325552919,0.3920063498729889,7.80104114835911
283.0167224080268,0.875540504578622,0.16368373719504628,0.38577026284780425,7.824978612362297
283.7926421404683,0.8796068430413629,0.16450290756843214,0.37960194580899187,7.848924435701825
284.5685618729097,0.8835591837431462,0.165323232631861,0.3735024525622394,7.8728785597880275
285.3444816053512,0.8873993356148534,0.16614470135436715,0.3674727421146567,7.896840926549395
286.12040133779266,0.8911291729923773,0.16696730271800142,0.3615136806986979,7.92081147842723
286.89632107023414,0.8947506282910964,0.16779102571822938,0.3556260439282923,7.944790158370398
287.67224080267556,0.8982656849294067,0.16861585936431647,0.34981051907279664,7.968776909830106
288.44816053511704,0.9016763705147021,0.1694417926797143,0.3440677074346925,7.992771676754764
289.2240802675585,0.9049847503027362,0.1702688147024426,0.3383981268174276,8.016774403584865
290.0,0.9081929209390317,0.17109691448546344,0.33280221407020594,8.040785035247977
